,yaw_0,yaw_1,yaw_2,yaw_3,yaw_4,yaw_5,yaw_6,yaw_7,yaw_8,yaw_9,yaw_10,yaw_11,yaw_12,yaw_13,yaw_14,yaw_15,yaw_16,yaw_17,yaw_18,yaw_19,yaw_20,yaw_21,yaw_22,yaw_23,yaw_24,yaw_25,yaw_26,yaw_27,yaw_28,yaw_29,pitch_0,pitch_1,pitch_2,pitch_3,pitch_4,pitch_5,pitch_6,pitch_7,pitch_8,pitch_9,pitch_10,pitch_11,pitch_12,pitch_13,pitch_14,pitch_15,pitch_16,pitch_17,pitch_18,pitch_19,pitch_20,pitch_21,pitch_22,pitch_23,pitch_24,pitch_25,pitch_26,pitch_27,pitch_28,pitch_29,row_0,row_1,row_2,row_3,row_4,row_5,row_6,row_7,row_8,row_9,row_10,row_11,row_12,row_13,row_14,row_15,row_16,row_17,row_18,row_19,row_20,row_21,row_22,row_23,row_24,row_25,row_26,row_27,row_28,row_29,gesture
178,-155.38,-154.1,-153.08,-152.53,-150.26,-149.06,-148.62,-147.94,-146.92,-147.01,-147.55,-148.27,-148.76,-149.5,-150.61,-150.72,-151.36,-152.61,-154.34,-155.8,-157.58,-159.61,-161.76,-163.44,-165.85,-167.17,-169.49,-171.2,-173.29,-174.66,50.97,50.77,49.85,48.63,45.25,42.74,39.44,36.46,31.57,27.89,23.18,19.93,14.66,10.92,6.88,4.47,2.59,1.83,1.02,0.67,0.48,0.36,0.42,0.48,0.34,0.47,1.1,1.68,2.31,2.79,-153.98,-153.05,-152.51,-152.0,-148.42,-146.18,-145.0,-143.15,-139.32,-137.62,-135.92,-135.04,-132.83,-131.01,-128.0,-123.69,-119.35,-118.26,-116.91,-115.7,-114.16,-113.38,-112.27,-111.51,-110.41,-109.83,-109.22,-108.75,-108.13,-107.92,right
179,-143.86,-143.66,-143.71,-144.11,-145.4,-146.71,-147.64,-147.82,-148.64,-149.02,-149.97,-150.81,-151.68,-152.48,-153.59,-154.48,-155.9,-156.83,-158.65,-159.93,-162.11,-163.62,-166.06,-168.32,-171.91,-174.57,-178.3,179.2,175.93,173.92,47.3,47.21,47.09,47.06,46.51,45.92,44.68,43.5,40.54,37.48,32.09,28.27,22.9,19.45,14.36,11.1,6.79,4.02,0.2,-1.97,-5.01,-6.78,-9.43,-11.38,-13.48,-14.45,-15.55,-15.97,-16.01,-16.03,-148.14,-147.75,-147.64,-147.79,-148.78,-150.58,-151.41,-151.39,-152.23,-152.21,-151.22,-150.18,-147.95,-146.85,-144.79,-143.37,-141.21,-139.46,-137.85,-136.73,-135.4,-134.09,-132.47,-130.89,-128.89,-127.68,-126.26,-125.48,-124.81,-124.54,right
180,-159.11,-159.12,-158.99,-157.9,-156.51,-154.98,-153.37,-151.14,-150.38,-150.71,-150.68,-150.85,-151.51,-152.63,-153.18,-154.07,-155.17,-156.94,-157.92,-159.04,-159.83,-161.09,-162.34,-164.73,-167.03,-170.39,-172.62,-175.73,-178.07,178.88,43.86,44.29,43.87,42.16,40.4,38.46,36.33,31.91,29.29,25.94,23.16,19.42,16.98,13.78,11.17,8.72,7.97,6.5,5.79,4.67,4.06,3.48,3.32,3.37,3.51,4.38,5.35,6.95,7.94,9.86,-149.94,-150.41,-150.45,-148.32,-145.84,-143.49,-141.05,-136.26,-133.99,-132.88,-131.36,-129.44,-128.66,-127.44,-125.44,-123.07,-122.16,-121.18,-120.77,-119.55,-118.63,-117.26,-116.25,-115.33,-114.34,-113.18,-112.74,-111.99,-111.12,-110.66,right
181,-151.43,-151.34,-151.24,-151.26,-151.34,-151.42,-150.86,-150.11,-149.56,-149.3,-149.13,-149.53,-150.4,-151.14,-152.44,-153.63,-155.16,-156.61,-158.88,-160.83,-163.13,-165.09,-167.64,-169.61,-172.73,-174.98,-178.35,179.21,175.37,172.88,47.85,47.91,48.25,49.08,51.16,51.97,51.59,50.24,46.78,43.57,38.27,33.9,27.55,23.25,18.13,14.18,9.58,6.55,2.76,0.11,-2.93,-5.34,-7.82,-9.45,-11.83,-12.9,-14.19,-14.6,-14.9,-14.98,-158.95,-158.87,-158.73,-158.61,-159.22,-160.46,-161.03,-161.34,-161.29,-160.52,-158.85,-157.38,-155.46,-153.71,-151.55,-149.91,-147.49,-146.31,-144.29,-142.59,-140.14,-138.24,-136.21,-134.3,-130.99,-129.32,-126.99,-126.04,-124.54,-123.37,right
182,-145.53,-145.89,-146.26,-146.92,-148.75,-149.89,-151.41,-151.49,-151.83,-152.04,-153.04,-153.6,-154.39,-155.07,-156.2,-156.51,-157.72,-159.22,-161.2,-162.57,-164.92,-166.56,-169.51,-171.73,-174.82,-177.52,178.25,175.32,171.52,168.87,47.53,47.55,47.6,48.18,48.72,48.24,46.4,45.28,42.72,40.76,36.75,33.72,28.55,24.23,19.28,16.64,12.11,9.46,6.04,4.09,1.22,-0.8,-3.82,-5.57,-7.92,-9.32,-10.35,-10.63,-10.87,-10.98,-146.43,-146.71,-146.92,-147.44,-149.27,-150.6,-152.56,-151.96,-151.69,-152.02,-151.45,-151.8,-150.98,-149.93,-147.73,-146.69,-145.38,-144.96,-143.46,-142.62,-141.99,-141.05,-139.72,-139.1,-137.45,-136.47,-135.89,-135.32,-135.03,-134.65,right
183,-164.5,-164.03,-163.71,-163.18,-162.18,-160.95,-158.72,-157.7,-157.72,-158.35,-159.7,-160.8,-162.27,-163.16,-164.33,-165.38,-166.9,-168.19,-170.18,-172.07,-174.53,-176.7,-179.59,178.56,175.57,173.08,169.42,166.57,162.96,160.31,51.87,52.05,52.12,51.87,50.64,49.03,45.64,42.84,38.7,36.02,32.74,30.68,27.33,24.97,21.44,19.23,16.07,13.9,11.35,9.84,8.98,8.44,7.94,7.45,7.1,7.34,8.16,8.96,10.09,10.97,-164.0,-163.77,-163.57,-163.17,-162.62,-161.19,-158.11,-156.28,-154.4,-153.92,-153.68,-154.02,-153.79,-153.58,-152.25,-151.58,-149.65,-148.25,-145.47,-144.15,-143.27,-142.92,-142.24,-141.38,-140.36,-140.34,-141.1,-141.7,-142.64,-143.59,right
184,-155.68,-155.31,-154.59,-154.18,-153.15,-152.65,-151.76,-151.82,-152.39,-152.62,-152.96,-153.3,-153.83,-154.69,-156.34,-157.57,-159.03,-160.28,-162.08,-163.41,-165.3,-166.28,-168.35,-169.62,-171.64,-173.02,-175.09,-176.21,-177.81,-178.86,49.61,48.45,46.08,44.28,42.25,39.77,36.32,33.87,31.07,28.79,25.47,22.86,19.68,17.2,14.04,11.96,9.62,8.14,6.63,6.1,5.65,5.49,5.29,5.28,5.62,5.83,6.45,6.88,7.65,8.22,-153.78,-153.32,-152.03,-150.69,-147.58,-145.66,-142.1,-140.54,-139.3,-137.84,-135.62,-134.02,-131.89,-130.4,-129.13,-127.87,-124.77,-122.55,-119.79,-118.67,-116.85,-115.46,-114.2,-112.8,-111.13,-110.37,-109.45,-108.81,-108.27,-107.98,right
185,-159.31,-159.24,-159.33,-159.38,-159.1,-158.88,-158.52,-156.12,-153.82,-152.55,-151.65,-151.03,-151.14,-151.77,-152.51,-154.04,-155.4,-158.38,-160.61,-163.76,-166.36,-169.26,-171.47,-174.88,-177.53,179.1,176.77,173.08,170.39,167.08,54.12,54.45,54.94,55.49,55.76,56.17,55.92,52.62,48.94,44.67,40.9,34.89,30.85,25.03,20.34,14.41,10.71,5.14,1.83,-2.78,-6.37,-9.89,-12.08,-15.06,-17.33,-18.9,-19.72,-21.0,-21.41,-22.15,-172.91,-172.88,-173.05,-173.22,-172.92,-172.05,-171.29,-168.92,-166.84,-165.3,-164.0,-161.35,-159.43,-156.97,-155.23,-152.74,-151.34,-149.2,-147.66,-145.05,-142.94,-140.69,-138.78,-135.8,-133.49,-130.54,-128.63,-125.85,-124.06,-121.35,right
186,-140.7,-140.96,-141.16,-141.62,-141.93,-142.46,-142.86,-142.71,-143.28,-144.05,-144.27,-144.64,-144.3,-144.86,-146.11,-147.93,-149.23,-151.96,-153.86,-157.52,-160.2,-164.09,-166.43,-170.85,-174.04,-178.1,179.08,175.47,172.98,170.06,48.33,48.39,48.31,48.4,48.41,47.85,46.09,43.2,40.32,36.13,33.23,29.43,26.45,20.26,15.46,9.41,5.71,0.69,-2.08,-6.19,-8.11,-10.37,-11.82,-13.39,-14.22,-14.68,-14.69,-14.23,-13.7,-13.08,-150.99,-151.2,-151.18,-151.34,-151.34,-151.59,-151.9,-150.56,-150.68,-150.76,-150.19,-150.2,-148.91,-146.66,-144.79,-141.93,-140.03,-137.58,-136.02,-133.67,-132.34,-130.38,-128.85,-127.47,-126.47,-125.71,-125.17,-124.89,-124.83,-124.73,right
187,-133.12,-133.58,-134.27,-134.72,-135.33,-135.58,-135.77,-136.62,-138.5,-140.37,-143.45,-144.91,-147.22,-148.63,-150.34,-151.5,-153.2,-154.55,-156.42,-158.14,-161.12,-163.49,-166.72,-169.26,-172.56,-175.11,-178.53,179.27,176.47,174.06,50.36,50.18,49.96,50.05,50.08,50.26,49.82,48.6,44.84,40.86,35.41,31.58,26.49,23.2,19.11,16.37,12.78,10.28,6.5,3.15,-1.44,-3.77,-6.35,-7.81,-9.63,-10.87,-11.7,-12.06,-12.01,-12.15,-130.83,-131.08,-131.5,-131.62,-131.95,-132.2,-132.57,-133.62,-134.86,-135.41,-136.57,-136.21,-135.53,-134.67,-133.4,-132.52,-131.63,-131.1,-130.28,-129.36,-127.46,-127.09,-126.07,-125.66,-125.3,-124.97,-124.84,-124.52,-124.03,-123.32,right
188,-151.71,-151.5,-151.26,-150.82,-149.9,-149.22,-149.35,-149.02,-148.93,-149.16,-149.51,-150.35,-150.79,-151.38,-151.73,-152.37,-152.99,-154.1,-155.47,-157.44,-159.21,-162.07,-164.28,-167.97,-170.81,-174.88,-177.24,179.83,177.19,173.36,46.73,47.02,47.33,47.99,48.28,48.61,48.59,47.26,45.58,41.96,39.04,34.6,31.36,26.62,23.49,18.32,14.01,8.59,4.43,0.35,-2.54,-5.95,-8.55,-12.1,-14.19,-16.97,-18.18,-19.48,-20.4,-21.42,-161.1,-160.88,-160.5,-160.03,-159.06,-158.36,-159.39,-160.58,-160.88,-160.53,-160.2,-159.9,-159.4,-157.93,-156.52,-153.86,-152.02,-148.98,-146.39,-144.07,-142.35,-140.29,-138.89,-135.94,-133.81,-130.58,-128.37,-125.12,-122.24,-118.06,right
189,-146.96,-146.93,-146.89,-147.09,-147.32,-147.38,-147.42,-147.85,-148.3,-148.81,-148.89,-149.15,-149.45,-150.08,-150.73,-152.21,-153.62,-155.8,-157.99,-160.65,-162.49,-164.72,-166.32,-168.56,-170.11,-172.39,-174.03,-176.49,-178.21,179.32,44.3,44.38,44.79,45.59,45.97,45.51,44.98,43.88,42.91,40.07,37.32,31.74,27.33,21.16,17.37,12.24,8.7,4.46,1.17,-2.09,-4.17,-6.55,-8.07,-10.35,-11.77,-13.86,-15.09,-15.87,-16.33,-17.0,-153.66,-153.54,-153.36,-153.39,-153.87,-154.19,-154.93,-155.96,-156.45,-157.44,-157.05,-156.06,-154.48,-151.62,-149.7,-147.16,-145.24,-142.74,-140.74,-138.3,-136.47,-134.26,-132.69,-129.77,-127.6,-124.68,-123.2,-121.0,-119.16,-116.73,right
190,-153.91,-154.44,-155.11,-155.64,-155.65,-154.9,-154.64,-155.22,-155.65,-156.1,-157.04,-158.94,-160.83,-162.42,-164.55,-165.86,-167.91,-169.75,-172.46,-175.08,-178.54,178.93,175.05,172.39,168.91,166.5,163.25,161.19,158.38,156.16,39.91,40.36,41.08,42.25,44.07,45.04,45.09,44.69,41.21,35.31,26.37,20.18,15.24,12.08,8.44,5.86,2.11,-0.53,-3.52,-5.79,-8.33,-10.03,-12.9,-14.73,-16.07,-16.34,-16.1,-15.85,-15.68,-15.49,-159.35,-160.13,-161.02,-161.42,-162.08,-162.49,-163.69,-164.98,-164.95,-162.29,-157.52,-154.68,-152.07,-150.59,-149.03,-147.74,-145.16,-143.2,-140.57,-138.15,-134.62,-132.03,-127.1,-123.92,-120.73,-118.97,-117.64,-116.94,-115.64,-114.61,right
191,-154.58,-154.65,-154.73,-154.71,-154.59,-154.04,-153.55,-153.45,-154.65,-155.04,-155.8,-156.52,-158.05,-159.2,-160.53,-161.55,-163.05,-164.31,-166.81,-169.09,-172.87,-175.68,-179.54,177.83,174.04,171.3,167.72,165.41,162.78,160.97,49.01,49.06,49.46,49.82,50.53,50.68,50.19,48.96,44.76,40.29,32.94,28.69,23.9,21.0,16.65,13.23,8.13,4.23,-0.95,-3.59,-5.95,-7.14,-8.38,-9.22,-10.87,-12.14,-13.72,-14.73,-15.84,-16.64,-165.18,-165.13,-164.84,-164.6,-164.1,-163.57,-163.17,-162.82,-162.85,-161.68,-158.54,-157.01,-155.48,-154.78,-153.03,-151.47,-148.46,-145.93,-142.01,-139.76,-137.43,-136.16,-133.99,-132.59,-129.86,-127.6,-124.58,-122.52,-119.71,-117.84,right
